Date,compound,neg,neu,pos,Close,Y-ENN
13-Jul-12,-0.8944,0.114,0.8490000000000001,0.036000000000000004,112.61,114.52933534549346
16-Jul-12,-0.8395,0.14,0.787,0.07400000000000001,113.72,114.11168594165646
17-Jul-12,-0.9839,0.16899999999999998,0.7709999999999999,0.06,114.98,114.39917080658724
18-Jul-12,-0.91,0.14300000000000002,0.757,0.1,115.49,113.71102200145563
19-Jul-12,-0.9535,0.11900000000000001,0.8490000000000001,0.032,114.99,114.59142071756035
20-Jul-12,-0.9362,0.146,0.785,0.069,115.03,114.18835745491334
23-Jul-12,0.8316,0.078,0.7859999999999999,0.136,112.58,112.96150537758612
24-Jul-12,-0.6369,0.10099999999999999,0.8170000000000001,0.083,113.19,113.83126509737203
25-Jul-12,-0.9682,0.17,0.759,0.07,114.5,114.26474752580499
26-Jul-12,-0.993,0.214,0.7,0.086,114.56,114.21469976698224
27-Jul-12,-0.9413,0.154,0.784,0.062,113.75,114.32060399102465
30-Jul-12,-0.9490000000000001,0.14800000000000002,0.775,0.077,113.27,114.07739479085403
31-Jul-12,-0.9897,0.19699999999999998,0.778,0.025,114.07,114.95251682754923
1-Aug-12,-0.9796,0.13699999999999998,0.83,0.034,116.42,114.62958581178697
2-Aug-12,-0.9747,0.165,0.7440000000000001,0.091,115.98,113.93862942533208
3-Aug-12,-0.9287,0.17300000000000001,0.721,0.106,116.53,113.75394496044423
6-Aug-12,-0.9643,0.122,0.863,0.015,119.32,114.82302440124447
7-Aug-12,-0.9776,0.185,0.71,0.105,120.07,113.81548397085399
8-Aug-12,-0.9698,0.16,0.802,0.038,117.21,114.66347310044875
9-Aug-12,-0.9875,0.19699999999999998,0.76,0.043,118.16,114.72874693878072
10-Aug-12,-0.9409,0.172,0.727,0.102,117.87,113.81190280158118
13-Aug-12,-0.8079999999999999,0.131,0.745,0.124,114.97,113.27317163753894
15-Aug-12,-0.9652,0.159,0.7559999999999999,0.085,115.06,114.00367500372403
16-Aug-12,-0.98,0.187,0.72,0.09300000000000001,114.86,114.00388360534123
23-Aug-12,-0.9812,0.184,0.759,0.057,115.47,114.49889008006288
24-Aug-12,-0.8316,0.157,0.731,0.11199999999999999,116.73,113.59930867683605
27-Aug-12,-0.9629,0.154,0.7909999999999999,0.055,115.66,114.4133894680584
28-Aug-12,-0.9764,0.166,0.7490000000000001,0.085,114.89,114.03196962315968
29-Aug-12,-0.9746,0.185,0.727,0.08800000000000001,114.55,114.06977597765764
30-Aug-12,-0.9678,0.162,0.7709999999999999,0.067,114.93,114.2769460385302
31-Aug-12,-0.9719,0.139,0.8240000000000001,0.037000000000000005,114.98,114.59701374087523
3-Sep-12,-0.9882,0.19,0.754,0.055999999999999994,114.73,114.53336121846344
4-Sep-12,-0.6808,0.10400000000000001,0.799,0.09699999999999999,114.32,113.60711700026529
5-Sep-12,-0.9381,0.151,0.762,0.08800000000000001,113.98,113.93112119606816
6-Sep-12,0.8767,0.102,0.731,0.16699999999999998,112.98,112.4814852746079
7-Sep-12,-0.9477,0.147,0.765,0.08800000000000001,112.06,113.90857809596804
10-Sep-12,-0.9618,0.168,0.7609999999999999,0.071,111.35,114.24619876857543
11-Sep-12,-0.7845,0.102,0.84,0.057999999999999996,111.04,114.19120413811429
12-Sep-12,-0.9081,0.134,0.7659999999999999,0.10099999999999999,111.0,113.65562907702001
13-Sep-12,-0.9601,0.17300000000000001,0.77,0.057999999999999996,109.64,114.45010279790071
14-Sep-12,-0.9944,0.23,0.746,0.024,107.51,115.06987126136791
17-Sep-12,-0.981,0.20800000000000002,0.7040000000000001,0.08800000000000001,107.09,114.1644758665491
18-Sep-12,-0.9799,0.201,0.7859999999999999,0.013000000000000001,107.67,115.11167741231216
19-Sep-12,-0.9925,0.198,0.7929999999999999,0.01,108.33,115.13533001861558
20-Sep-12,-0.9118,0.124,0.8340000000000001,0.040999999999999995,107.64,114.49633315392126
24-Sep-12,-0.4809,0.069,0.879,0.052000000000000005,106.41,114.1963611411437
25-Sep-12,-0.9732,0.159,0.768,0.07400000000000001,106.91,114.1658500596646
26-Sep-12,-0.9883,0.209,0.7609999999999999,0.03,106.49,114.9319740969461
27-Sep-12,-0.9219,0.146,0.768,0.086,107.0,113.93924546278255
28-Sep-12,-0.9831,0.20600000000000002,0.7190000000000001,0.076,106.71,114.32694025373429
1-Oct-12,-0.9898,0.18899999999999997,0.772,0.039,106.95,114.75074341979749
2-Oct-12,-0.975,0.141,0.826,0.034,107.04,114.64585020965424
3-Oct-12,-0.9690000000000001,0.177,0.763,0.06,106.74,114.4340366366225
4-Oct-12,0.7708,0.105,0.769,0.126,107.1,113.31467117641476
5-Oct-12,-0.8126,0.085,0.866,0.048,106.64,114.25576221431716
8-Oct-12,-0.5475,0.09300000000000001,0.831,0.076,107.49,113.9183339462199
9-Oct-12,-0.7399,0.129,0.76,0.11199999999999999,107.39,113.47802077294054
10-Oct-12,-0.9428,0.16899999999999998,0.723,0.10800000000000001,107.1,113.70184628775606
11-Oct-12,-0.9893,0.172,0.748,0.081,107.18,114.11614526092066
12-Oct-12,-0.9837,0.188,0.753,0.059000000000000004,106.83,114.48666822671716
15-Oct-12,-0.9783,0.16699999999999998,0.784,0.049,106.95,114.54203890045022
16-Oct-12,-0.9075,0.145,0.7609999999999999,0.094,105.77,113.8146403367853
17-Oct-12,-0.9802,0.183,0.74,0.077,105.94,114.2186907526134
18-Oct-12,-0.9923,0.23399999999999999,0.747,0.019,105.72,115.1410693223563
19-Oct-12,-0.975,0.177,0.738,0.085,105.18,114.07947055201153
22-Oct-12,-0.8365,0.12,0.7879999999999999,0.091,105.28,113.75366063014084
23-Oct-12,-0.975,0.15,0.8170000000000001,0.033,105.93,114.69043268930305
24-Oct-12,-0.9674,0.163,0.773,0.064,106.39,114.32333668940743
25-Oct-12,-0.9657,0.141,0.804,0.055,105.95,114.36044330411413
30-Oct-12,-0.995,0.325,0.627,0.049,106.37,115.0699190445953
31-Oct-12,0.8746,0.033,0.8640000000000001,0.10300000000000001,105.72,113.34838956245973
1-Nov-12,-0.9652,0.15,0.7490000000000001,0.10099999999999999,105.73,113.71892502751457
2-Nov-12,-0.9175,0.14,0.765,0.095,105.65,113.77409317837424
5-Nov-12,-0.9638,0.21100000000000002,0.687,0.10099999999999999,106.06,113.98934884257973
6-Nov-12,-0.7997,0.128,0.779,0.09300000000000001,105.54,113.7694633278445
7-Nov-12,-0.7537,0.11800000000000001,0.7759999999999999,0.106,106.42,113.51698268980306
8-Nov-12,-0.9403,0.13,0.804,0.065,106.37,114.1747422809044
12-Nov-12,-0.9911,0.237,0.6809999999999999,0.083,107.29,114.34952207702894
13-Nov-12,-0.9878,0.22699999999999998,0.66,0.113,107.97,113.87833549413355
14-Nov-12,-0.5574,0.12300000000000001,0.742,0.135,107.45,113.06967814506892
15-Nov-12,-0.9201,0.179,0.735,0.086,110.01,114.08434153542642
16-Nov-12,-0.9432,0.13,0.8079999999999999,0.061,109.32,114.23208235787112
19-Nov-12,-0.9559,0.17600000000000002,0.736,0.08800000000000001,108.62,114.03492998717024
20-Nov-12,-0.9918,0.184,0.757,0.059000000000000004,109.61,114.46943231907794
21-Nov-12,-0.9873,0.204,0.728,0.067,109.3,114.43680484082877
22-Nov-12,-0.9553,0.188,0.6890000000000001,0.12300000000000001,108.75,113.55230881457105
23-Nov-12,-0.9702,0.20600000000000002,0.6920000000000001,0.10300000000000001,108.82,113.94228621995158
26-Nov-12,-0.9607,0.25,0.6459999999999999,0.10400000000000001,107.91,114.11158608119186
27-Nov-12,-0.9882,0.218,0.696,0.087,108.29,114.22012993377884
28-Nov-12,-0.8591,0.10300000000000001,0.8140000000000001,0.083,108.33,113.79815856590993
29-Nov-12,-0.9856,0.187,0.775,0.038,109.53,114.75746716992515
30-Nov-12,0.8555,0.10099999999999999,0.74,0.159,111.8,112.63896470451523
3-Dec-12,-0.9735,0.177,0.7609999999999999,0.061,111.47,114.41699651931444
4-Dec-12,-0.9703,0.147,0.804,0.049,112.0,114.46637672555862
5-Dec-12,-0.8552,0.10300000000000001,0.8490000000000001,0.049,113.56,114.31482257188635
6-Dec-12,-0.8708,0.121,0.8290000000000001,0.05,115.94,114.37015241014443
7-Dec-12,-0.7269,0.092,0.84,0.068,117.33,114.00551912772885
10-Dec-12,-0.9721,0.18,0.778,0.042,117.08,114.68434364259069
11-Dec-12,0.9238,0.049,0.843,0.10800000000000001,116.53,113.35473726599383
12-Dec-12,-0.9381,0.151,0.7759999999999999,0.073,116.15,114.1511394084275
13-Dec-12,-0.8834,0.095,0.8640000000000001,0.040999999999999995,115.76,114.38672815989239
14-Dec-12,-0.5624,0.135,0.746,0.11900000000000001,116.97,113.41340984914872
17-Dec-12,-0.8442,0.113,0.8220000000000001,0.064,116.96,114.13535467286285
18-Dec-12,-0.9612,0.12300000000000001,0.8370000000000001,0.04,118.01,114.49671311586762
19-Dec-12,-0.9729,0.195,0.753,0.051,118.33,114.61962542048111
20-Dec-12,-0.9698,0.128,0.8170000000000001,0.054000000000000006,118.14,114.31782872426227
21-Dec-12,-0.9847,0.19899999999999998,0.757,0.045,117.88,114.71303378104652
24-Dec-12,-0.9545,0.18100000000000002,0.733,0.086,117.84,114.08598921189737
26-Dec-12,-0.1531,0.07200000000000001,0.8540000000000001,0.07400000000000001,117.92,113.92077640035593
27-Dec-12,-0.9854,0.228,0.718,0.054000000000000006,117.64,114.69848927803028
28-Dec-12,-0.9771,0.156,0.7709999999999999,0.073,118.07,114.1642708049873
31-Dec-12,-0.9861,0.225,0.691,0.083,117.81,114.29945546212555
1-Jan-13,-0.9731,0.131,0.818,0.052000000000000005,117.81,114.36246740285138
2-Jan-13,-0.8074,0.158,0.733,0.109,115.54,113.65629236149552
3-Jan-13,-0.9726,0.19,0.7090000000000001,0.10099999999999999,115.5,113.89919888535267
4-Jan-13,-0.9908,0.203,0.738,0.059000000000000004,114.98,114.54158837485627
7-Jan-13,-0.9813,0.23,0.691,0.079,114.02,114.37715143535307
8-Jan-13,-0.9922,0.266,0.69,0.044000000000000004,114.73,114.94737784767017
9-Jan-13,-0.9840000000000001,0.168,0.767,0.065,114.96,114.32586217101843
10-Jan-13,-0.9952,0.253,0.6890000000000001,0.057999999999999996,113.88,114.73204592529046
11-Jan-13,-0.9929,0.182,0.769,0.049,113.99,114.59499958095417
14-Jan-13,-0.9534,0.168,0.7859999999999999,0.046,113.88,114.5919278571986
15-Jan-13,-0.992,0.18899999999999997,0.777,0.034,110.35,114.81339825864488
16-Jan-13,-0.9790000000000001,0.18100000000000002,0.752,0.067,111.17,114.35118268133547
17-Jan-13,-0.9836,0.19,0.747,0.062,112.72,114.45158685035659
18-Jan-13,-0.9501,0.129,0.81,0.061,114.15,114.2289347461006
21-Jan-13,-0.9825,0.17,0.742,0.08900000000000001,115.49,113.99162799299454
22-Jan-13,-0.9945,0.20600000000000002,0.7709999999999999,0.022000000000000002,117.22,115.01515215977395
23-Jan-13,-0.9413,0.161,0.742,0.09699999999999999,116.99,113.83574830207932
24-Jan-13,-0.9890000000000001,0.213,0.759,0.027999999999999997,117.01,114.96923921416568
28-Jan-13,0.5325,0.105,0.768,0.127,117.2,113.26029685256132
29-Jan-13,-0.9756,0.174,0.745,0.081,118.01,114.1248140261366
30-Jan-13,-0.9716,0.151,0.812,0.037000000000000005,118.12,114.64256157927672
31-Jan-13,-0.5859,0.147,0.71,0.14300000000000002,118.65,113.05480286366895
1-Feb-13,-0.9531,0.15,0.792,0.057999999999999996,118.08,114.35785202512801
4-Feb-13,0.3182,0.11599999999999999,0.746,0.138,118.71,113.08380638979243
6-Feb-13,-0.6093,0.13,0.763,0.10800000000000001,119.0,113.56984620293726
7-Feb-13,-0.5809,0.107,0.785,0.10800000000000001,117.27,113.45314177456153
8-Feb-13,-0.9559,0.147,0.774,0.079,117.65,114.04209177770929
11-Feb-13,-0.9922,0.188,0.7759999999999999,0.036000000000000004,116.99,114.78464452015122
12-Feb-13,-0.8979,0.1,0.825,0.075,117.44,113.90181659736713
13-Feb-13,-0.8168,0.11199999999999999,0.799,0.08900000000000001,116.93,113.75354308470466
14-Feb-13,-0.9906,0.20600000000000002,0.706,0.08800000000000001,116.83,114.15428675658274
15-Feb-13,-0.9756,0.195,0.7390000000000001,0.067,116.93,114.40930247720391
18-Feb-13,-0.9888,0.142,0.843,0.016,116.7,114.87739864428639
19-Feb-13,-0.9638,0.171,0.728,0.1,116.48,113.82834307744403
20-Feb-13,-0.9846,0.184,0.741,0.075,116.42,114.25014770539579
21-Feb-13,-0.9955,0.221,0.696,0.083,116.73,114.28400488575001
22-Feb-13,-0.9934,0.24600000000000002,0.7090000000000001,0.045,116.52,114.87013456447352
25-Feb-13,-0.9493,0.14,0.7909999999999999,0.068,116.18,114.17201090900075
26-Feb-13,-0.9246,0.151,0.7759999999999999,0.073,115.72,114.15393075144797
27-Feb-13,-0.975,0.192,0.7809999999999999,0.026000000000000002,115.72,114.9257194679724
28-Feb-13,0.7783,0.057,0.85,0.094,116.17,113.65168097221571
1-Mar-13,-0.8945,0.125,0.804,0.07200000000000001,115.13,114.06433205596413
4-Mar-13,-0.7369,0.139,0.7909999999999999,0.071,115.42,114.17304588482676
5-Mar-13,-0.8979,0.11599999999999999,0.82,0.064,114.74,114.14018192713024
6-Mar-13,-0.91,0.115,0.8320000000000001,0.052000000000000005,114.51,114.3052702737732
7-Mar-13,-0.9799,0.142,0.8190000000000001,0.039,114.5,114.5798284158041
8-Mar-13,-0.9776,0.17,0.775,0.055999999999999994,113.79,114.46157281535713
11-Mar-13,-0.9590000000000001,0.136,0.8440000000000001,0.019,113.05,114.82197667136711
12-Mar-13,-0.9493,0.125,0.82,0.055,114.24,114.29821353484411
13-Mar-13,-0.9769,0.21100000000000002,0.6809999999999999,0.10800000000000001,113.25,113.88548636972975
14-Mar-13,0.2263,0.095,0.802,0.10300000000000001,113.11,113.60378535065126
15-Mar-13,0.0,0.0,0.0,0.0,99.09,110.73462501475245
18-Mar-13,0.0,0.0,0.0,0.0,96.52,110.73462501475245
19-Mar-13,0.0,0.0,0.0,0.0,96.43,110.73462501475245
20-Mar-13,-0.9876,0.18899999999999997,0.775,0.036000000000000004,95.98,114.78936773766289
21-Mar-13,-0.9485,0.146,0.784,0.071,96.3,114.1593532511284
22-Mar-13,-0.9617,0.14400000000000002,0.815,0.040999999999999995,95.99,114.56516009956842
25-Mar-13,0.5423,0.09,0.8109999999999999,0.1,96.48,113.68715745807107
26-Mar-13,-0.9505,0.13699999999999998,0.821,0.042,95.85,114.52718159403516
27-Mar-13,-0.4215,0.13,0.7390000000000001,0.131,96.59,113.1964480712182
28-Mar-13,-0.8793,0.10099999999999999,0.8340000000000001,0.065,96.6,114.06247602867538
29-Mar-13,-0.9041,0.168,0.718,0.113,96.51,113.62152831234006
1-Apr-13,-0.6249,0.11800000000000001,0.774,0.10800000000000001,97.06,113.50326687553924
2-Apr-13,-0.9393,0.095,0.878,0.027999999999999997,96.93,114.55704625146707
3-Apr-13,-0.9799,0.16899999999999998,0.7859999999999999,0.045,97.13,114.60242936199437
4-Apr-13,-0.9638,0.131,0.815,0.053,96.94,114.34563246388097
5-Apr-13,-0.9057,0.12,0.8190000000000001,0.06,96.98,114.21192802601662
8-Apr-13,-0.8555,0.106,0.845,0.049,96.45,114.32493167609594
9-Apr-13,-0.8935,0.128,0.7859999999999999,0.085,96.14,113.87500778237226
10-Apr-13,-0.9840000000000001,0.16899999999999998,0.773,0.057999999999999996,96.3,114.42659285123716
11-Apr-13,-0.9692,0.17300000000000001,0.713,0.114,95.97,113.62196127176685
12-Apr-13,-0.2732,0.077,0.8390000000000001,0.084,95.84,113.756038359024
15-Apr-13,-0.8176,0.11699999999999999,0.777,0.106,91.62,113.50219548984096
16-Apr-13,-0.9884,0.157,0.79,0.053,90.15,114.44682155381288
17-Apr-13,-0.9712,0.17300000000000001,0.7170000000000001,0.11,89.87,113.68448351444931
18-Apr-13,-0.9175,0.094,0.847,0.059000000000000004,91.27,114.11325935867754
19-Apr-13,-0.7464,0.081,0.8490000000000001,0.07,89.99,113.91880071412014
22-Apr-13,-0.8834,0.14,0.775,0.085,89.81,113.93460826433987
23-Apr-13,0.6486,0.078,0.794,0.128,89.92,113.09629727470553
24-Apr-13,-0.9623,0.132,0.8029999999999999,0.064,90.03,114.19318689630408
25-Apr-13,-0.9935,0.20800000000000002,0.7440000000000001,0.048,90.0,114.70238309553758
26-Apr-13,-0.9926,0.209,0.733,0.057999999999999996,89.87,114.57656334888144
29-Apr-13,-0.8859999999999999,0.142,0.7390000000000001,0.11900000000000001,88.7,113.40269320541974
30-Apr-13,-0.9869,0.19,0.736,0.07400000000000001,88.0,114.2879376912916
2-May-13,-0.9766,0.161,0.758,0.081,88.81,114.06921683428907
3-May-13,-0.9957,0.24100000000000002,0.685,0.073,89.66,114.49363243583818
6-May-13,-0.9752,0.166,0.7929999999999999,0.040999999999999995,90.0,114.64507522008822
7-May-13,-0.9753,0.172,0.772,0.055999999999999994,89.45,114.46759418861048
8-May-13,-0.9912,0.212,0.7070000000000001,0.08199999999999999,89.98,114.26556033765964
9-May-13,-0.9709,0.161,0.727,0.11199999999999999,92.22,113.59653524890386
10-May-13,-0.997,0.245,0.723,0.031,93.85,115.03223419173061
13-May-13,0.7096,0.057,0.863,0.08,97.94,113.89536565602913
14-May-13,-0.9622,0.151,0.765,0.084,99.93,113.98398421433133
15-May-13,-0.5719,0.129,0.7490000000000001,0.122,101.55,113.32905123385841
16-May-13,0.0,0.122,0.742,0.136,101.81,113.11504559080949
17-May-13,-0.9735,0.154,0.784,0.062,101.13,114.31347451222143
20-May-13,-0.9552,0.151,0.779,0.07,100.5,114.1910565985002
21-May-13,-0.9628,0.159,0.746,0.095,101.03,113.8534265501753
22-May-13,-0.1779,0.141,0.7170000000000001,0.142,103.15,113.08877966926052
23-May-13,-0.9726,0.19699999999999998,0.731,0.07200000000000001,104.22,114.34677590125361
24-May-13,-0.9922,0.19,0.767,0.043,102.94,114.70251682273941
27-May-13,-0.9633,0.174,0.736,0.09,101.35,113.9952194474222
28-May-13,-0.9953,0.312,0.62,0.068,103.35,114.80402971965178
29-May-13,-0.9325,0.177,0.71,0.113,102.45,113.66242003197101
30-May-13,-0.9716,0.177,0.718,0.10400000000000001,102.92,113.79287968954496
31-May-13,-0.9828,0.18899999999999997,0.731,0.08,105.65,114.20011997898726
3-Jun-13,-0.9001,0.124,0.785,0.091,108.17,113.76462179867245
4-Jun-13,-0.6553,0.115,0.79,0.094,107.99,113.71219871316791
5-Jun-13,-0.8591,0.124,0.802,0.07400000000000001,107.51,114.03410155545984
6-Jun-13,-0.6124,0.139,0.7440000000000001,0.11699999999999999,111.94,113.46069619939657
7-Jun-13,-0.9826,0.217,0.713,0.069,113.11,114.46043629956228
10-Jun-13,-0.9147,0.107,0.843,0.05,110.92,114.30169115626443
11-Jun-13,-0.9246,0.141,0.777,0.08199999999999999,114.96,113.97679858854838
12-Jun-13,-0.9928,0.205,0.748,0.047,114.1,114.7046935174987
13-Jun-13,-0.9939,0.252,0.687,0.061,119.8,114.69105631360792
14-Jun-13,-0.993,0.239,0.732,0.028999999999999998,118.35,115.03976282487015
17-Jun-13,-0.9247,0.134,0.797,0.069,117.46,114.13935725597116
18-Jun-13,-0.9833,0.215,0.6779999999999999,0.106,117.01,113.9288582148438
19-Jun-13,-0.9936,0.231,0.732,0.037000000000000005,117.34,114.91812281460129
20-Jun-13,0.8374,0.08199999999999999,0.774,0.14400000000000002,117.64,112.82490834532672
21-Jun-13,-0.9914,0.304,0.648,0.049,117.67,115.00832887055014
24-Jun-13,-0.9818,0.252,0.7120000000000001,0.036000000000000004,114.65,115.00116615031193
25-Jun-13,-0.9839,0.215,0.723,0.062,115.69,114.5481136479428
26-Jun-13,-0.981,0.20800000000000002,0.735,0.057999999999999996,115.81,114.57784188187094
27-Jun-13,0.5106,0.124,0.731,0.14400000000000002,115.9,113.03612240263003
28-Jun-13,-0.8577,0.179,0.72,0.10099999999999999,119.24,113.8710272465221
1-Jul-13,-0.9618,0.14800000000000002,0.812,0.04,122.45,114.59385735248317
2-Jul-13,-0.9744,0.223,0.7170000000000001,0.061,124.11,114.5950145589596
3-Jul-13,-0.9866,0.21600000000000003,0.7290000000000001,0.055,123.65,114.64263822551351
4-Jul-13,-0.9169,0.13699999999999998,0.807,0.055999999999999994,126.56,114.34096687469845
5-Jul-13,-0.9468,0.187,0.685,0.128,129.84,113.46853714280944
8-Jul-13,-0.8893,0.107,0.856,0.037000000000000005,127.11,114.49095719598267
9-Jul-13,-0.9233,0.17300000000000001,0.7340000000000001,0.09300000000000001,133.46,113.95362004566208
10-Jul-13,-0.9545,0.198,0.716,0.086,137.12,114.15736406663662
11-Jul-13,-0.7783,0.111,0.821,0.068,140.29,114.08245018698828
12-Jul-13,-0.7088,0.087,0.858,0.054000000000000006,143.56,114.19745061303863
15-Jul-13,-0.8709,0.13,0.831,0.039,148.89,114.55972541406312
16-Jul-13,-0.9623,0.195,0.757,0.048,150.22,114.66353942787507
17-Jul-13,-0.9823,0.192,0.746,0.062,149.06,114.46184110239248
18-Jul-13,-0.8625,0.129,0.7909999999999999,0.08,153.39,113.96494999271378
19-Jul-13,-0.9779,0.177,0.759,0.064,160.87,114.37705482033637
22-Jul-13,-0.9814,0.20600000000000002,0.76,0.034,164.12,114.87469783555751
23-Jul-13,-0.4854,0.11699999999999999,0.79,0.09300000000000001,165.84,113.77082095596349
24-Jul-13,-0.9118,0.134,0.787,0.079,170.31,113.99319063294209
25-Jul-13,-0.9118,0.165,0.718,0.11699999999999999,166.09,113.54489481456979
26-Jul-13,-0.9325,0.171,0.746,0.083,166.35,114.09163084880758
29-Jul-13,-0.9313,0.159,0.782,0.059000000000000004,167.1,114.38514934043853
30-Jul-13,-0.987,0.193,0.7829999999999999,0.024,167.14,114.95209436429704
31-Jul-13,0.1786,0.127,0.723,0.15,170.45,112.89985835506559
1-Aug-13,-0.9794,0.218,0.738,0.043,167.41,114.80234821240461
5-Aug-13,-0.8807,0.107,0.845,0.049,159.55,114.32611223283946
6-Aug-13,-0.9842,0.276,0.63,0.094,162.18,114.34741462165701
7-Aug-13,-0.981,0.226,0.774,0.0,165.17,115.33532644702143
12-Aug-13,-0.9169,0.14,0.792,0.069,162.32,114.16941131001737
13-Aug-13,-0.9918,0.26,0.688,0.052000000000000005,161.86,114.83105576440015
15-Aug-13,-0.9738,0.217,0.726,0.057,163.46,114.62347470235292
16-Aug-13,-0.7635,0.098,0.852,0.05,163.27,114.29639217185424
19-Aug-13,-0.9623,0.177,0.7659999999999999,0.057999999999999996,160.43,114.46514861493789
20-Aug-13,-0.9854,0.237,0.716,0.047,159.6,114.81758955202905
21-Aug-13,-0.9876,0.239,0.728,0.032,158.58,115.00403937791575
22-Aug-13,-0.9943,0.253,0.701,0.047,162.09,114.87033206590885
23-Aug-13,-0.9786,0.209,0.75,0.040999999999999995,164.45,114.79851118367222
26-Aug-13,-0.7527,0.182,0.7020000000000001,0.11599999999999999,162.01,113.66766170354734
27-Aug-13,-0.8934,0.14400000000000002,0.765,0.091,156.92,113.85895718449673
28-Aug-13,-0.9682,0.146,0.8270000000000001,0.027000000000000003,152.16,114.755301248839
29-Aug-13,-0.9337,0.177,0.718,0.10400000000000001,158.13,113.79949053703889
30-Aug-13,-0.8834,0.12,0.835,0.045,159.77,114.43365997072073
2-Sep-13,-0.5023,0.091,0.843,0.066,156.2,114.07636042328404
3-Sep-13,-0.7351,0.086,0.848,0.066,157.0,114.00697018618096
4-Sep-13,-0.5574,0.14800000000000002,0.721,0.131,157.98,113.27510502342074
5-Sep-13,0.6908,0.07,0.8079999999999999,0.122,162.98,113.17192600027327
6-Sep-13,-0.9735,0.20600000000000002,0.7290000000000001,0.065,158.15,114.47688532483978
9-Sep-13,0.34,0.154,0.6609999999999999,0.185,156.87,112.38584744933284
10-Sep-13,0.5994,0.079,0.7979999999999999,0.12300000000000001,155.38,113.19341227557736
11-Sep-13,-0.0516,0.105,0.7909999999999999,0.10400000000000001,153.52,113.59470216502943
12-Sep-13,-0.9382,0.16,0.746,0.094,154.94,113.87765866227137
13-Sep-13,0.9517,0.0,0.863,0.13699999999999998,152.08,112.45586777363683
16-Sep-13,-0.9826,0.221,0.6829999999999999,0.09699999999999999,159.68,114.09117068101459
17-Sep-13,-0.8176,0.127,0.7929999999999999,0.08,158.66,113.96440072466
18-Sep-13,-0.9931,0.312,0.654,0.034,165.61,115.20084682455126
19-Sep-13,-0.9913,0.289,0.6509999999999999,0.06,173.89,114.8283035789142
20-Sep-13,-0.9325,0.17300000000000001,0.723,0.10400000000000001,170.64,113.78427712611392
23-Sep-13,-0.9538,0.203,0.725,0.07200000000000001,170.68,114.37458990297262
24-Sep-13,-0.9371,0.187,0.696,0.11699999999999999,165.71,113.64549226377868
25-Sep-13,-0.9359999999999999,0.147,0.838,0.015,167.56,114.91985269573289
26-Sep-13,-0.9812,0.258,0.6579999999999999,0.084,165.44,114.41550999745718
27-Sep-13,-0.982,0.27699999999999997,0.6759999999999999,0.047,160.48,114.9492567497769
30-Sep-13,-0.8934,0.16899999999999998,0.711,0.12,152.46,113.51861194836796
1-Oct-13,-0.9712,0.21600000000000003,0.6759999999999999,0.107,151.76,113.92054109158964
2-Oct-13,-0.9904,0.254,0.7120000000000001,0.034,150.08,115.0286834315466
3-Oct-13,-0.9666,0.183,0.769,0.048,147.16,114.61837166198241
4-Oct-13,-0.941,0.198,0.745,0.055999999999999994,145.75,114.57262209600877
7-Oct-13,-0.9506,0.215,0.7240000000000001,0.061,142.78,114.5693947246548
8-Oct-13,-0.7783,0.11900000000000001,0.8170000000000001,0.064,147.57,114.17817882552919
9-Oct-13,0.2732,0.092,0.795,0.113,149.85,113.41133957454008
10-Oct-13,-0.9803,0.18600000000000003,0.759,0.055,147.85,114.53350142388577
11-Oct-13,-0.9643,0.309,0.579,0.11199999999999999,147.93,114.23082250891724
14-Oct-13,-0.9217,0.14400000000000002,0.7909999999999999,0.065,146.24,114.24071446252654
21-Oct-13,-0.9769,0.18899999999999997,0.759,0.051,148.16,114.5964524251735
22-Oct-13,-0.9921,0.337,0.6629999999999999,0.0,152.96,115.62546949535259
23-Oct-13,-0.9231,0.153,0.794,0.053,149.86,114.44621655962297
24-Oct-13,-0.9001,0.136,0.8079999999999999,0.055999999999999994,149.26,114.34059361500357
25-Oct-13,-0.961,0.207,0.713,0.081,149.95,114.26610433828506
28-Oct-13,-0.7351,0.105,0.8240000000000001,0.071,148.08,114.01777385452752
29-Oct-13,-0.8779,0.166,0.738,0.096,147.32,113.88521502521911
30-Oct-13,-0.987,0.23199999999999998,0.6890000000000001,0.079,147.06,114.38351959947647
31-Oct-13,-0.8676,0.16,0.733,0.107,147.83,113.68781946307315
1-Nov-13,-0.9702,0.18600000000000003,0.736,0.078,145.32,114.21891160101501
4-Nov-13,-0.9381,0.195,0.6779999999999999,0.127,142.79,113.5243215007678
5-Nov-13,-0.986,0.26,0.631,0.10800000000000001,146.54,114.08752849975079
6-Nov-13,-0.9631,0.215,0.654,0.131,149.41,113.5514308592817
7-Nov-13,-0.8885,0.161,0.7559999999999999,0.083,149.22,114.05717187827959
8-Nov-13,-0.9674,0.151,0.809,0.04,150.78,114.60389291580552
11-Nov-13,-0.8519,0.16399999999999998,0.716,0.121,157.5,113.48721158071385
12-Nov-13,-0.9732,0.233,0.657,0.109,159.66,113.96344147061129
13-Nov-13,-0.5719,0.09300000000000001,0.833,0.07400000000000001,159.17,113.94571212598008
18-Nov-13,-0.9781,0.309,0.613,0.078,161.58,114.67490897493609
19-Nov-13,-0.9840000000000001,0.263,0.684,0.053,160.4,114.83077322153353
